Tribunal Regional Eleitoral do Ceará
Secretaria de Tecnologia da Informação
Resultados Eleitorais - Eleições Gerais 2022 - 1º Turno - 02/10/2022
Dados gerados em 22/10/2022 11:55:44 sujeitos a alterações

RESULTADO POR SEÇÃO - BOLETINS DAS URNAS

Município;Zona;Seção;Seções Agregadas;Cargo;Número;Nome para Urna;Votos;Partido;Partido/Federação/Coligação
PARAIPABA;109;107; ;Deputado Federal;1292;ENFERMEIRA ANA PAULA;5;PDT;PDT
PARAIPABA;109;107; ;Deputado Federal;1313;LUIZIANNE LINS;13;PT;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Federal;1533;EUNÍCIO;4;MDB;MDB
PARAIPABA;109;107; ;Deputado Federal;1600;EDWEYNE RODOVIÁRIO;1;PSTU;PSTU
PARAIPABA;109;107; ;Deputado Federal;2200;DRA. MAYRA PINHEIRO;2;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2201;DELEGADO CAVALCANTE;6;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2210;CORONEL AGINALDO;3;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2211;YURY DO PAREDÃO;1;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2222;ANDRÉ FERNANDES;5;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2233;GORETE PEREIRA;2;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2255;JÚNIOR MANO;5;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2277;DR JAZIEL;9;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2288;PRISCILA COSTA;2;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2299;MATHEUS NORONHA;9;PL;PL
PARAIPABA;109;107; ;Deputado Federal;2323;MORONI;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;107; ;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4422;JULIERME SENA;2;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;6;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4444;HEITOR FREIRE;2;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4445;DAMIÃO TENORIO;2;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4447;DANILO FORTE;7;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4455;VAIDON OLIVEIRA;2;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4456;DAYANY DO CAPITÃO;2;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4477;FERNANDA PESSOA;9;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4488;MOSES RODRIGUES;10;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;4490;SOLDADO NOELIO;1;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;5055;GABRIEL BIOLOGIA;2;PSOL;(PSOL/REDE)
PARAIPABA;109;107; ;Deputado Federal;5511;CÉLIO STUDART;8;PSD;PSD
PARAIPABA;109;107; ;Deputado Federal;5522;MARCOS LIMA;1;PSD;PSD
PARAIPABA;109;107; ;Deputado Federal;5533;LUIZ GASTÃO;16;PSD;PSD
PARAIPABA;109;107; ;Deputado Federal;5555;DOMINGOS NETO;88;PSD;PSD
PARAIPABA;109;107; ;Deputado Federal;5588;ELIANE BRAZ;2;PSD;PSD
PARAIPABA;109;107; ;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Federal;7011;DR MARCOS;1;AVANTE;AVANTE
PARAIPABA;109;107; ;Deputado Federal;7012;LURDENIS VIEIRA;1;AVANTE;AVANTE
PARAIPABA;109;107; ;Deputado Federal;7040;CHICO ANTÔNIO;1;AVANTE;AVANTE
PARAIPABA;109;107; ;Deputado Federal;11;LEGENDA PP;1;PP;PP
PARAIPABA;109;107; ;Deputado Federal;13;LEGENDA PT;2;PT;PT
PARAIPABA;109;107; ;Deputado Federal;22;LEGENDA PL;1;PL;PL
PARAIPABA;109;107; ;Deputado Federal;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Federal;50;LEGENDA PSOL;1;PSOL;PSOL
PARAIPABA;109;107; ;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;107; ;Deputado Federal;65;LEGENDA PC do B;1;PC do B;PC do B
PARAIPABA;109;107; ;Deputado Federal;95;BRANCOS;13; ; 
PARAIPABA;109;107; ;Deputado Federal;96;NULOS;7; ; 
PARAIPABA;109;107; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;107; ;Deputado Estadual;10124;DUQUINHA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;107; ;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;4;PP;PP
PARAIPABA;109;107; ;Deputado Estadual;11113;ALMIR BIÉ;7;PP;PP
PARAIPABA;109;107; ;Deputado Estadual;11444;LEONARDO PINHEIRO;3;PP;PP
PARAIPABA;109;107; ;Deputado Estadual;11999;MOÉSIO LOIOLA;1;PP;PP
PARAIPABA;109;107; ;Deputado Estadual;12000;EVANDRO LEITÃO;1;PDT;PDT
PARAIPABA;109;107; ;Deputado Estadual;12123;CLÁUDIO PINHO;10;PDT;PDT
PARAIPABA;109;107; ;Deputado Estadual;12127;HELAINE COELHO;38;PDT;PDT
PARAIPABA;109;107; ;Deputado Estadual;12600;TIN GOMES;1;PDT;PDT
PARAIPABA;109;107; ;Deputado Estadual;13123;MISSIAS DO MST;2;PT;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;13132;ACRISIO SENA;14;PT;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;13133;LARISSA GASPAR;1;PT;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;13456;DE ASSIS DINIZ;1;PT;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;13555;JULIANA LUCENA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;13777;NIZO ;3;PT;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;13789;JULINHO;12;PT;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;15000;EDILARDO EUFRASIO;1;MDB;MDB
PARAIPABA;109;107; ;Deputado Estadual;15115;CARLOS BANDEIRA;2;MDB;MDB
PARAIPABA;109;107; ;Deputado Estadual;15888;AGENOR NETO;3;MDB;MDB
PARAIPABA;109;107; ;Deputado Estadual;22000;DR EDMAR FERNADES;1;PL;PL
PARAIPABA;109;107; ;Deputado Estadual;22010;BEZERRA DE MENESES;3;PL;PL
PARAIPABA;109;107; ;Deputado Estadual;22022;CARMELO NETO;6;PL;PL
PARAIPABA;109;107; ;Deputado Estadual;22111;PEDRO MATOS;2;PL;PL
PARAIPABA;109;107; ;Deputado Estadual;22380;DUDU DIÓGENES;1;PL;PL
PARAIPABA;109;107; ;Deputado Estadual;22555;MARTA GONÇALVES;77;PL;PL
PARAIPABA;109;107; ;Deputado Estadual;22777;DRA SILVANA;9;PL;PL
PARAIPABA;109;107; ;Deputado Estadual;23192;MARTINHA - A SAÚDE RESISTE;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;107; ;Deputado Estadual;30000;DR. ISAQUE RABELO;1;NOVO;NOVO
PARAIPABA;109;107; ;Deputado Estadual;43222;REGINALDO CASTRO;1;PV;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;43640;WALTER CAVALCANTE;2;PV;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;44190;SARGENTO REGINAURO;2;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Estadual;44333;HEITOR FÉRRER;1;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Estadual;44444;ENEAS GOES;1;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Estadual;44447;ISABELLE MUNGUBA;1;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Estadual;44567;MAGNOLIA ROCHA;4;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Estadual;44777;FIRMO CAMURÇA;10;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;7;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Estadual;45000;JORGE PINHEIRO;3;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;107; ;Deputado Estadual;45111;GORDIM ARAUJO;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;107; ;Deputado Estadual;45123;EMILIA PESSOA;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;107; ;Deputado Estadual;45333;DIEGO BARRETO;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;107; ;Deputado Estadual;50113;NESTOR BEZERRA;1;PSOL;(PSOL/REDE)
PARAIPABA;109;107; ;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;107; ;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
PARAIPABA;109;107; ;Deputado Estadual;55555;GABRIELLA AGUIAR;2;PSD;PSD
PARAIPABA;109;107; ;Deputado Estadual;55888;KEIVIA DIAS;1;PSD;PSD
PARAIPABA;109;107; ;Deputado Estadual;65013;PROFESSOR ANÍZIO;3;PC do B;(PT/PC do B/PV)
PARAIPABA;109;107; ;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
PARAIPABA;109;107; ;Deputado Estadual;70123;TOMAZ HOLANDA;13;AVANTE;AVANTE
PARAIPABA;109;107; ;Deputado Estadual;70369;NETO SANTANA;1;AVANTE;AVANTE
PARAIPABA;109;107; ;Deputado Estadual;70777;CORONEL ADRIANIZIO PAULO;1;AVANTE;AVANTE
PARAIPABA;109;107; ;Deputado Estadual;13;LEGENDA PT;7;PT;PT
PARAIPABA;109;107; ;Deputado Estadual;22;LEGENDA PL;1;PL;PL
PARAIPABA;109;107; ;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;107; ;Deputado Estadual;55;LEGENDA PSD;4;PSD;PSD
PARAIPABA;109;107; ;Deputado Estadual;95;BRANCOS;14; ; 
PARAIPABA;109;107; ;Deputado Estadual;96;NULOS;11; ; 
PARAIPABA;109;108; ;Presidente;12;CIRO GOMES;18;PDT;PDT
PARAIPABA;109;108; ;Presidente;13;LULA;158;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
PARAIPABA;109;108; ;Presidente;15;SIMONE TEBET;5;MDB;MDB, (PSDB/CIDADANIA), PODE
PARAIPABA;109;108; ;Presidente;16;VERA;1;PSTU;PSTU
PARAIPABA;109;108; ;Presidente;22;JAIR BOLSONARO;91;PL;PP, REPUBLICANOS, PL
PARAIPABA;109;108; ;Presidente;30;FELIPE D'AVILA;1;NOVO;NOVO
PARAIPABA;109;108; ;Presidente;44;SORAYA THRONICKE;3;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Presidente;95;BRANCOS;5; ; 
PARAIPABA;109;108; ;Presidente;96;NULOS;7; ; 
PARAIPABA;109;108; ;Governador;12;ROBERTO CLÁUDIO;33;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
PARAIPABA;109;108; ;Governador;13;ELMANO DE FREITAS;131;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
PARAIPABA;109;108; ;Governador;44;CAPITÃO WAGNER;109;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
PARAIPABA;109;108; ;Governador;95;BRANCOS;7; ; 
PARAIPABA;109;108; ;Governador;96;NULOS;9; ; 
PARAIPABA;109;108; ;Senador;131;CAMILO;171;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
PARAIPABA;109;108; ;Senador;555;ERIKA AMORIM;5;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
PARAIPABA;109;108; ;Senador;700;KAMILA CARDOSO;89;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;108; ;Senador;95;BRANCOS;6; ; 
PARAIPABA;109;108; ;Senador;96;NULOS;18; ; 
PARAIPABA;109;108; ;Deputado Federal;1000;BISPA VANESSA LIMA;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;108; ;Deputado Federal;1010;RONALDO MARTINS;4;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;108; ;Deputado Federal;1023;PASTOR ABRAÃO;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;108; ;Deputado Federal;1111;AJ ALBUQUERQUE;2;PP;PP
PARAIPABA;109;108; ;Deputado Federal;1212;LEÔNIDAS CRISTINO;2;PDT;PDT
PARAIPABA;109;108; ;Deputado Federal;1213;IDILVAN;13;PDT;PDT
PARAIPABA;109;108; ;Deputado Federal;1214;EDUARDO BISMARCK;14;PDT;PDT
PARAIPABA;109;108; ;Deputado Federal;1233;ROBÉRIO MONTEIRO;5;PDT;PDT
PARAIPABA;109;108; ;Deputado Federal;1277;ADAIL JR;4;PDT;PDT
PARAIPABA;109;108; ;Deputado Federal;1311;LOURDINHA FELIX;1;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Federal;1313;LUIZIANNE LINS;6;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Federal;1322;GUIMARÃES DO PT;4;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Federal;1533;EUNÍCIO;4;MDB;MDB
PARAIPABA;109;108; ;Deputado Federal;2200;DRA. MAYRA PINHEIRO;3;PL;PL
PARAIPABA;109;108; ;Deputado Federal;2201;DELEGADO CAVALCANTE;2;PL;PL
PARAIPABA;109;108; ;Deputado Federal;2210;CORONEL AGINALDO;5;PL;PL
PARAIPABA;109;108; ;Deputado Federal;2222;ANDRÉ FERNANDES;7;PL;PL
PARAIPABA;109;108; ;Deputado Federal;2225;NENEM DA SEFAZ;1;PL;PL
PARAIPABA;109;108; ;Deputado Federal;2255;JÚNIOR MANO;2;PL;PL
PARAIPABA;109;108; ;Deputado Federal;2277;DR JAZIEL;4;PL;PL
PARAIPABA;109;108; ;Deputado Federal;2288;PRISCILA COSTA;2;PL;PL
PARAIPABA;109;108; ;Deputado Federal;2299;MATHEUS NORONHA;10;PL;PL
PARAIPABA;109;108; ;Deputado Federal;4000;DENIS BEZERRA;1;PSB;PSB
PARAIPABA;109;108; ;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4422;JULIERME SENA;1;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;5;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4444;HEITOR FREIRE;2;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4445;DAMIÃO TENORIO;7;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4447;DANILO FORTE;2;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4455;VAIDON OLIVEIRA;2;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4477;FERNANDA PESSOA;16;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4488;MOSES RODRIGUES;15;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4490;SOLDADO NOELIO;4;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Federal;4555;CLAUDIA GOMES;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;108; ;Deputado Federal;5013;ADELITA MONTEIRO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;108; ;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
PARAIPABA;109;108; ;Deputado Federal;5511;CÉLIO STUDART;7;PSD;PSD
PARAIPABA;109;108; ;Deputado Federal;5522;MARCOS LIMA;1;PSD;PSD
PARAIPABA;109;108; ;Deputado Federal;5533;LUIZ GASTÃO;12;PSD;PSD
PARAIPABA;109;108; ;Deputado Federal;5555;DOMINGOS NETO;83;PSD;PSD
PARAIPABA;109;108; ;Deputado Federal;5588;ELIANE BRAZ;1;PSD;PSD
PARAIPABA;109;108; ;Deputado Federal;6565;INÁCIO ARRUDA;3;PC do B;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Federal;11;LEGENDA PP;1;PP;PP
PARAIPABA;109;108; ;Deputado Federal;12;LEGENDA PDT;4;PDT;PDT
PARAIPABA;109;108; ;Deputado Federal;13;LEGENDA PT;4;PT;PT
PARAIPABA;109;108; ;Deputado Federal;22;LEGENDA PL;1;PL;PL
PARAIPABA;109;108; ;Deputado Federal;43;LEGENDA PV;1;PV;PV
PARAIPABA;109;108; ;Deputado Federal;95;BRANCOS;9; ; 
PARAIPABA;109;108; ;Deputado Federal;96;NULOS;4; ; 
PARAIPABA;109;108; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;3;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;108; ;Deputado Estadual;10123;DAVID DURAND;3;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;108; ;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;5;PP;PP
PARAIPABA;109;108; ;Deputado Estadual;11113;ALMIR BIÉ;9;PP;PP
PARAIPABA;109;108; ;Deputado Estadual;11444;LEONARDO PINHEIRO;5;PP;PP
PARAIPABA;109;108; ;Deputado Estadual;12123;CLÁUDIO PINHO;6;PDT;PDT
PARAIPABA;109;108; ;Deputado Estadual;12127;HELAINE COELHO;32;PDT;PDT
PARAIPABA;109;108; ;Deputado Estadual;12888;SERGIO AGUIAR;1;PDT;PDT
PARAIPABA;109;108; ;Deputado Estadual;13123;MISSIAS DO MST;2;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;13130;PROFESSORA TERESINHA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;13132;ACRISIO SENA;10;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;13133;LARISSA GASPAR;1;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;13333;MOISES BRAZ;6;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;13456;DE ASSIS DINIZ;2;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;13777;NIZO ;1;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;13789;JULINHO;11;PT;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;15123;AUDIC MOTA;2;MDB;MDB
PARAIPABA;109;108; ;Deputado Estadual;15151;LEONARDO ARAÚJO;1;MDB;MDB
PARAIPABA;109;108; ;Deputado Estadual;15222;DAVI DE RAIMUNDÃO;1;MDB;MDB
PARAIPABA;109;108; ;Deputado Estadual;15333;DANNIEL OLIVEIRA;1;MDB;MDB
PARAIPABA;109;108; ;Deputado Estadual;15888;AGENOR NETO;4;MDB;MDB
PARAIPABA;109;108; ;Deputado Estadual;22010;BEZERRA DE MENESES;2;PL;PL
PARAIPABA;109;108; ;Deputado Estadual;22022;CARMELO NETO;6;PL;PL
PARAIPABA;109;108; ;Deputado Estadual;22222;PR.ALCIDES FERNANDES;2;PL;PL
PARAIPABA;109;108; ;Deputado Estadual;22380;DUDU DIÓGENES;1;PL;PL
PARAIPABA;109;108; ;Deputado Estadual;22555;MARTA GONÇALVES;69;PL;PL
PARAIPABA;109;108; ;Deputado Estadual;22556;DAVID PROARMAS;1;PL;PL
PARAIPABA;109;108; ;Deputado Estadual;22722;PAULO BATTISTI;1;PL;PL
PARAIPABA;109;108; ;Deputado Estadual;22777;DRA SILVANA;4;PL;PL
PARAIPABA;109;108; ;Deputado Estadual;30000;DR. ISAQUE RABELO;1;NOVO;NOVO
PARAIPABA;109;108; ;Deputado Estadual;44190;SARGENTO REGINAURO;5;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Estadual;44333;HEITOR FÉRRER;1;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Estadual;44556;PRISCILA ROCHA;1;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Estadual;44567;MAGNOLIA ROCHA;5;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Estadual;44777;FIRMO CAMURÇA;14;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;12;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Estadual;45000;JORGE PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;108; ;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
PARAIPABA;109;108; ;Deputado Estadual;65013;PROFESSOR ANÍZIO;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;65234;CACIKA IRÊ;2;PC do B;(PT/PC do B/PV)
PARAIPABA;109;108; ;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
PARAIPABA;109;108; ;Deputado Estadual;70007;DANILO LOPES;1;AVANTE;AVANTE
PARAIPABA;109;108; ;Deputado Estadual;70123;TOMAZ HOLANDA;11;AVANTE;AVANTE
PARAIPABA;109;108; ;Deputado Estadual;70190;SARGENTO DOUGLAS;1;AVANTE;AVANTE
PARAIPABA;109;108; ;Deputado Estadual;70222;STUART CASTRO;3;AVANTE;AVANTE
PARAIPABA;109;108; ;Deputado Estadual;70321;DANIEL BORGES;1;AVANTE;AVANTE
PARAIPABA;109;108; ;Deputado Estadual;90909;DRA WELIA;1;PROS;PROS
PARAIPABA;109;108; ;Deputado Estadual;12;LEGENDA PDT;3;PDT;PDT
PARAIPABA;109;108; ;Deputado Estadual;13;LEGENDA PT;9;PT;PT
PARAIPABA;109;108; ;Deputado Estadual;15;LEGENDA MDB;1;MDB;MDB
PARAIPABA;109;108; ;Deputado Estadual;16;LEGENDA PSTU;1;PSTU;PSTU
PARAIPABA;109;108; ;Deputado Estadual;43;LEGENDA PV;1;PV;PV
PARAIPABA;109;108; ;Deputado Estadual;44;LEGENDA UNIÃO;2;UNIÃO;UNIÃO
PARAIPABA;109;108; ;Deputado Estadual;45;LEGENDA PSDB;1;PSDB;PSDB
PARAIPABA;109;108; ;Deputado Estadual;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;108; ;Deputado Estadual;95;BRANCOS;7; ; 
PARAIPABA;109;108; ;Deputado Estadual;96;NULOS;7; ; 
PARAIPABA;109;112; ;Presidente;12;CIRO GOMES;18;PDT;PDT
PARAIPABA;109;112; ;Presidente;13;LULA;109;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
PARAIPABA;109;112; ;Presidente;15;SIMONE TEBET;4;MDB;MDB, (PSDB/CIDADANIA), PODE
PARAIPABA;109;112; ;Presidente;22;JAIR BOLSONARO;98;PL;PP, REPUBLICANOS, PL
PARAIPABA;109;112; ;Presidente;95;BRANCOS;3; ; 
PARAIPABA;109;112; ;Presidente;96;NULOS;4; ; 
PARAIPABA;109;112; ;Governador;12;ROBERTO CLÁUDIO;26;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
PARAIPABA;109;112; ;Governador;13;ELMANO DE FREITAS;75;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
PARAIPABA;109;112; ;Governador;44;CAPITÃO WAGNER;115;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
PARAIPABA;109;112; ;Governador;95;BRANCOS;10; ; 
PARAIPABA;109;112; ;Governador;96;NULOS;10; ; 
PARAIPABA;109;112; ;Senador;131;CAMILO;117;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
PARAIPABA;109;112; ;Senador;555;ERIKA AMORIM;3;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
PARAIPABA;109;112; ;Senador;700;KAMILA CARDOSO;79;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;112; ;Senador;95;BRANCOS;16; ; 
PARAIPABA;109;112; ;Senador;96;NULOS;21; ; 
PARAIPABA;109;112; ;Deputado Federal;1010;RONALDO MARTINS;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;112; ;Deputado Federal;1023;PASTOR ABRAÃO;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;112; ;Deputado Federal;1111;AJ ALBUQUERQUE;1;PP;PP
PARAIPABA;109;112; ;Deputado Federal;1212;LEÔNIDAS CRISTINO;1;PDT;PDT
PARAIPABA;109;112; ;Deputado Federal;1213;IDILVAN;11;PDT;PDT
PARAIPABA;109;112; ;Deputado Federal;1214;EDUARDO BISMARCK;14;PDT;PDT
PARAIPABA;109;112; ;Deputado Federal;1233;ROBÉRIO MONTEIRO;3;PDT;PDT
PARAIPABA;109;112; ;Deputado Federal;1234;ANDRÉ FIGUEIREDO;2;PDT;PDT
PARAIPABA;109;112; ;Deputado Federal;1251;ARNON BEZERRA;1;PDT;PDT
PARAIPABA;109;112; ;Deputado Federal;1277;ADAIL JR;2;PDT;PDT
PARAIPABA;109;112; ;Deputado Federal;1313;LUIZIANNE LINS;9;PT;(PT/PC do B/PV)
PARAIPABA;109;112; ;Deputado Federal;1533;EUNÍCIO;5;MDB;MDB
PARAIPABA;109;112; ;Deputado Federal;2200;DRA. MAYRA PINHEIRO;4;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2201;DELEGADO CAVALCANTE;2;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2210;CORONEL AGINALDO;3;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2211;YURY DO PAREDÃO;2;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2222;ANDRÉ FERNANDES;11;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2233;GORETE PEREIRA;2;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2255;JÚNIOR MANO;2;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2277;DR JAZIEL;7;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2288;PRISCILA COSTA;4;PL;PL
PARAIPABA;109;112; ;Deputado Federal;2299;MATHEUS NORONHA;7;PL;PL
PARAIPABA;109;112; ;Deputado Federal;4400;LUIZ CARLOS JR;2;UNIÃO;UNIÃO
PARAIPABA;109;112; ;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
PARAIPABA;109;112; ;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;5;UNIÃO;UNIÃO
PARAIPABA;109;112; ;Deputado Federal;4441;HELIO FILHO;1;UNIÃO;UNIÃO
PARAIPABA;109;112; ;Deputado Federal;4444;HEITOR FREIRE;4;UNIÃO;UNIÃO
PARAIPABA;109;112; ;Deputado Federal;4445;DAMIÃO TENORIO;3;UNIÃO;UNIÃO
PARAIPABA;109;112; ;Deputado Federal;4447;DANILO FORTE;3;UNIÃO;UNIÃO
